5d_close_pct,ma14,rsi14,ma30,rsi30,ma50,rsi50,ma200,rsi200,Adj_Volume_1d_change,Adj_Volume_1d_change_SMA
0.060029718,0.930904726,58.26398069,0.912516817,51.1690009,0.998496168,50.00037765,0.99508221,51.46129923,-0.118246511,0.054511421
0.041919671,0.950584765,55.84185477,0.924518089,50.19392154,1.009221881,49.3497478,1.009714088,51.20022522,-0.308677767,0.049509413
-0.041944901,0.991961787,49.73129818,0.961783079,47.61763688,1.045605502,47.61456911,1.050850021,50.49363732,0.40677774,0.003450357
0.000882833,0.964376797,54.76392699,0.925990982,50.11806105,1.003199408,49.33082259,1.012791111,51.13350012,-0.067515308,0.05662238
0.010927041,0.963357692,56.07062785,0.918276315,50.7884977,0.989370704,49.79388626,1.003202446,51.30800181,-0.261232072,-0.069778784
-0.001876485,0.969549725,56.64456309,0.918680111,51.07795575,0.981370691,49.99233608,0.999466843,51.38225301,0.09356178,-0.027417125
0.007699291,0.978856299,55.81441468,0.924313735,50.75151224,0.981986383,49.78008961,1.00447985,51.29914369,0.181380675,0.070594563
0.016854154,1.012147511,50.50038016,0.957328096,48.60881714,1.00783264,48.38260272,1.036021331,50.74910978,0.826370344,0.154513084
0.066568143,0.936698903,61.73537211,0.884727551,54.32172164,0.922900916,52.29582878,0.952143376,52.22340367,0.342726146,0.236561375
0.059417627,0.940987537,62.11727601,0.88808251,54.5373489,0.917157381,52.44754883,0.949665177,52.28261173,-0.484652725,0.191877244
0.031897205,0.967771191,58.06081164,0.913093036,52.85945999,0.934581157,51.36401423,0.971492879,51.86273551,-0.124816446,0.148201599
0.04094868,0.966802901,58.61360895,0.915659018,53.14270227,0.92821164,51.5579698,0.968058979,51.93641481,-0.369659519,0.03799356
0.09445968,0.952939904,61.1921997,0.90521637,54.4674749,0.909189177,52.46344996,0.950121257,52.28003129,0.28760631,-0.069759247
0.002421434,0.960154501,60.63303968,0.912968808,54.24940308,0.911007303,52.32627729,0.953422806,52.22845392,-0.200020168,-0.17830851
0.01676697,0.948140094,63.04878463,0.903582648,55.47455915,0.894829968,53.15656953,0.937624021,52.5410732,-0.034035043,-0.088184973
0.050876038,0.944181783,64.52895945,0.899084307,56.24003255,0.886097805,53.67640191,0.928307301,52.73735345,0.087237374,-0.045774209
0.060994739,0.940974342,66.38266133,0.8937197,57.21270706,0.874861915,54.33733486,0.916529171,52.98713476,-0.018244014,0.024508892
0.01939188,0.966479157,61.29179016,0.917730736,55.33489532,0.892773716,53.19436744,0.935936312,52.57500188,0.036677058,-0.025676959
0.002155372,0.989812824,56.85407229,0.940613731,53.61445089,0.910709431,52.13674816,0.954969065,52.1894327,0.190164514,0.052359978
-0.009070492,0.987815364,57.89701302,0.940959041,54.08362823,0.904619504,52.44326498,0.949440408,52.3011223,-0.091854935,0.040796
-0.00814822,0.981477202,59.88048742,0.936072677,54.97830444,0.894795534,53.02623719,0.938802342,52.51286488,0.133224223,0.049993369
-0.013116304,0.980758013,61.34758981,0.934920582,55.64715414,0.888257671,53.4617543,0.931213957,52.67084091,0.133593299,0.080360832
-0.00056722,0.990125029,59.27146889,0.946890998,54.89675195,0.897532732,53.01564086,0.939165727,52.51467353,-0.329298849,0.00716565
0.045115128,0.968867456,63.55443342,0.92889403,56.83823472,0.877294827,54.27116793,0.916901855,52.96659539,0.211359463,0.01140464
0.036768727,0.975068178,63.05929929,0.935218537,56.66329271,0.881582234,54.16875875,0.919310325,52.93149287,-0.192567038,-0.008737781
0.029263055,0.975156395,63.87547687,0.935798369,57.03171478,0.881803243,54.40517647,0.915928263,53.01576543,-0.07606655,-0.050595935
0.026126525,0.973214486,64.92105737,0.935393094,57.49993413,0.879673562,54.7038525,0.911446248,53.12143592,0.562149664,0.035115338
0.033381842,0.977725707,64.6508877,0.939749897,57.41316641,0.885238954,54.65487352,0.912960277,53.10534285,-0.289437094,0.043087689
0.006443524,0.981597928,64.11310342,0.944884283,57.24590948,0.890745441,54.56157425,0.915132811,53.07509724,0.110023987,0.022820594
0.019029692,0.973585494,66.36960657,0.938907252,58.18967719,0.886026976,55.14677202,0.906204226,53.27542083,0.053284049,0.071990811
0.01530526,0.974226647,66.56960563,0.941644897,58.27385946,0.889698308,55.19878896,0.90629465,53.29312551,-0.320753698,0.023053382
0.01473231,0.97252569,67.7093519,0.940974285,58.74740567,0.890296369,55.48908576,0.902565951,53.39094845,-0.068357046,-0.10304796
0.0133565,0.979105697,66.70208658,0.948234387,58.46509508,0.897540947,55.33859576,0.905388327,53.34476549,0.183004863,-0.008559569
-0.00277805,0.999279281,58.99586584,0.968636519,56.18767697,0.91739487,54.11749457,0.922116528,52.96931275,-0.027044569,-0.03597328
0.004534293,0.984752691,63.65715837,0.955244364,57.93506887,0.905709359,55.15832514,0.906537328,53.30977357,0.580386925,0.069447295
0.009178563,0.982399347,64.99349866,0.953900196,58.46937568,0.90463107,55.47966913,0.902401982,53.41545764,-0.205525069,0.092493021
0.006773784,0.983487272,65.6781208,0.955406303,58.74245836,0.906822247,55.6430574,0.900788552,53.46877908,-0.007497491,0.104664932
0.017682787,0.97772195,67.79683426,0.952456741,59.60089342,0.903356489,56.15595866,0.894089332,53.63539264,-0.055377112,0.056988537
-0.008767605,1.021273158,50.94382817,0.996543251,53.83469518,0.947246725,53.04164049,0.934964104,52.69179733,0.484289402,0.159255331
-0.018819166,1.0132916,53.14489287,0.990332999,54.63147431,0.944258392,53.50336803,0.928528622,52.83812469,-0.222043102,-0.001230674
-0.018853104,1.007682631,54.69821164,0.987308507,55.19908916,0.943336443,53.83207473,0.924287104,52.94193046,-0.169266005,0.006021139
-0.003863414,0.991051146,59.46036972,0.972593767,57.02901437,0.931447756,54.90248262,0.908717656,53.28196856,0.005907838,0.008702204
-0.008301982,0.988596312,60.51490345,0.970904971,57.45313698,0.931263975,55.15278929,0.905822088,53.36187203,-0.001239885,0.01952965
0.022983073,1.001323868,55.77366661,0.98543684,55.72651089,0.946733477,54.22091434,0.91837901,53.08496966,0.138908853,-0.04954646
0.008294858,1.007474066,53.45253853,0.993289529,54.84891888,0.956088693,53.74403215,0.925340814,52.94286878,0.514084103,0.097678981
0.021059479,0.989814471,58.55131031,0.976997122,56.78144121,0.942304867,54.85606541,0.909565212,53.28780009,-0.442217339,0.043088714
0.012105339,0.982015288,60.91176245,0.969482983,57.73932088,0.937195473,55.41594974,0.902169578,53.46329905,0.282249847,0.098357116
-0.013658892,1.004372897,53.24344779,0.991987895,54.78930471,0.959995014,53.81656311,0.922660289,52.99339674,-0.163170163,0.06597106
0.004867083,0.998572039,54.88595983,0.988351514,55.42202206,0.956950129,54.17894881,0.918098934,53.10463957,-0.241643454,-0.010139401
-0.043589942,1.051664506,40.54181822,1.045475829,48.81285675,1.013667832,50.40453986,0.971556808,51.94908999,3.075465398,0.502136858
-0.036872864,1.022790939,47.10432247,1.020138064,51.45284918,0.990234807,51.91144347,0.948056435,52.40788582,-0.538365424,0.482907241
-0.031373333,1.005381105,50.64169604,1.005889751,52.96590813,0.977867044,52.79390063,0.93472452,52.68166616,-0.106225318,0.405212208
0.006491275,0.990669216,54.40794185,0.99074573,54.64328627,0.964813598,53.78648819,0.919929266,52.99339508,0.047063496,0.447258939
0.020005606,0.974615866,58.39494312,0.9732987,56.51420955,0.949359193,54.91458873,0.90326628,53.35356725,0.35645536,0.566878702
0.100628225,0.959059487,62.18449908,0.956074854,58.40296877,0.933591962,56.07872626,0.886255613,53.7326893,-0.218567584,-0.091927894
0.066384189,0.967405712,60.24965901,0.964034067,57.55630883,0.942552331,55.59913221,0.892886237,53.58937819,-0.052513867,0.005242418
0.060329272,0.961029743,62.03807208,0.957086128,58.43274571,0.937072647,56.13729901,0.885673001,53.76362863,-0.250165235,-0.023545566
0.053162298,0.955475775,63.96042891,0.949754375,59.38780417,0.931547403,56.72650087,0.877825005,53.95490421,0.317005603,0.030442856
0.046995404,0.948149881,66.43390906,0.939811743,60.65156974,0.921787643,57.51342279,0.867259566,54.21214524,-0.141457118,-0.06913964
0.008388595,0.967848826,60.54494947,0.958189801,58.18664439,0.940300767,56.14247085,0.883498291,53.81451413,0.19589064,0.013752005
0.020766176,0.965028262,61.72249331,0.954637305,58.74557198,0.937641746,56.48356965,0.879400777,53.92396917,-0.112818364,0.001691105
0.008832156,0.971524264,60.82095886,0.958780746,58.37331058,0.942659542,56.27759424,0.882667119,53.86480182,-0.185840244,0.014556104
-0.002462691,0.976261815,60.35344757,0.961686185,58.18547529,0.946069344,56.17465663,0.884778711,53.83556616,-0.146393348,-0.078123687
-0.014398889,0.982286155,60.67399907,0.962716176,58.32208658,0.947125842,56.25505271,0.884677638,53.86034914,0.293762272,0.008920191
0.034128397,0.96038326,67.55286523,0.936427877,61.49098642,0.921155003,58.16191238,0.859328884,54.45861288,-0.119600747,-0.054178086
0.023052785,0.971601071,65.47409353,0.943505642,60.68647309,0.928049366,57.72912432,0.864880755,54.33926229,-0.088841742,-0.049382762
0.031624104,0.971664123,66.71771463,0.940523605,61.27740405,0.924814412,58.08794438,0.861075997,54.45237928,-0.109292003,-0.034073114
0.001207956,1.004682948,55.18689111,0.97149388,56.54170986,0.956009368,55.49860951,0.88939987,53.73178659,0.385099257,0.072225407
-0.005696025,1.010777229,53.42152364,0.979344418,55.75035875,0.963542774,55.05399871,0.895490474,53.60520462,-0.118195223,-0.010166092
-0.022003474,0.998598416,57.09423614,0.968295785,57.28699503,0.952430749,55.9487806,0.884135106,53.87655266,-0.092903485,-0.004826639
-0.033594284,1.01572173,51.75504848,0.986735156,54.89133859,0.970497115,54.60124962,0.900271793,53.4945381,0.139581183,0.040857946
-0.026417846,1.002708496,55.22852614,0.975557977,56.34616012,0.959661965,55.44480943,0.889546307,53.74844755,-0.266386283,0.00943909
0.014254159,0.992993051,57.6834981,0.967994271,57.40938804,0.952523784,56.06806433,0.881995689,53.93756785,0.589433763,0.050305991
-0.013433149,1.02547564,48.0550979,1.002001225,52.88802513,0.985859643,53.47805253,0.912708288,53.19582876,1.537816991,0.381508434
-0.030514664,1.02722962,47.18207922,1.006814991,52.44818042,0.990335589,53.21983077,0.916711433,53.12025759,-0.502755062,0.299538118
